app,review_text,clean_text,rating,date,helpful_votes,word_count,is_freshness_related,dominant_topic,theme,month
zepto,"such a use less app specially for vegitables and fruits. always send the rotten products and some times received stale and warm effected products. when we tried to get support from helpdesk, it ask for pictures but we we tried to do so the application will start from the beginning. pathetic support. not even deserve a single star.",such a use less app specially for vegitables and fruits always send the rotten products and some times received stale and warm effected products when we tried to get support from helpdesk it ask for pictures but we we tried to do so the application will start from the beginning pathetic support not even deserve a single star,1,2026-07-16 05:01:44,0,58,TRUE,4,Produce Spoilage,2026-07
zepto,"my first order is feeling that someone robbed me early in the morning, all items are 3rd class quality i will never order again through zepoto",my first order is feeling that someone robbed me early in the morning all items are 3rd class quality i will never order again through zepoto,1,2026-07-16 03:06:48,0,26,TRUE,3,Wrong/Missing/Rotten Items,2026-07
zepto,In a very short period the quality has turned from bad to worst and you are thrown to the mercy of the chatbot and it goes on adding more headache to the suffering. Even to report the damaged products it is a herculean task and one will lose money as well peace of mind when he tries to return or exchange the damaged items. Perhaps receipt of the approval for IPO is the cause of the deterioration in service and soon we can forget using the app. It is not more customer friendly. I decided to quit.,in a very short period the quality has turned from bad to worst and you are thrown to the mercy of the chatbot and it goes on adding more headache to the suffering even to report the damaged products it is a herculean task and one will lose money as well peace of mind when he tries to return or exchange the damaged items perhaps receipt of the approval for ipo is the cause of the deterioration in service and soon we can forget using the app it is not more customer friendly i decided to quit,1,2026-07-16 02:01:44,0,97,TRUE,5,Expired/Damaged Products (general),2026-07
zepto,worst app always sending expired or nearly expiring pdts.... and pdts missing sometimes when we want to contact no response via chat only mail... when i mailed always say thanks for the patiences.... very ridiculous from now on gonna uninstall this app!!! very bad,worst app always sending expired or nearly expiring pdts and pdts missing sometimes when we want to contact no response via chat only mail when i mailed always say thanks for the patiences very ridiculous from now on gonna uninstall this app very bad,1,2026-07-16 00:34:39,0,44,TRUE,1,Expired Packaged Goods,2026-07
zepto,"I like the speed of Zepto's deliveries, but one issue keeps causing inconvenience. Many orders are delivered without a carry bag. This may be fine when I'm ordering at home, but when I place an order from outside my home, it's very difficult to carry multiple items without a bag. Zepto charges a handling fee, so customers naturally expect basic packaging that makes the order easy to carry. I've faced this problem multiple times, and it has become frustrating.",i like the speed of zepto s deliveries but one issue keeps causing inconvenience many orders are delivered without a carry bag this may be fine when i m ordering at home but when i place an order from outside my home it s very difficult to carry multiple items without a bag zepto charges a handling fee so customers naturally expect basic packaging that makes the order easy to carry i ve faced this problem multiple times and it has become frustrating,2,2026-07-15 22:29:07,0,79,TRUE,3,Wrong/Missing/Rotten Items,2026-07
zepto,"This app is very bad, I have ordered milk 4 times and every time it got damaged and when I refunded it they say sorry and saying sorry will not get my stuff back nor will I get it back from you and no one even picked up the call. I would suggest you not to download it or use it, it is a very useless app.",this app is very bad i have ordered milk 4 times and every time it got damaged and when i refunded it they say sorry and saying sorry will not get my stuff back nor will i get it back from you and no one even picked up the call i would suggest you not to download it or use it it is a very useless app,1,2026-07-15 15:47:14,0,67,TRUE,7,Dairy/Perishable Spoilage,2026-07
zepto,"Zopto your service is very bad, they deliver damaged goods and if we complain there is no response, upload photos or mail, there is no use in complaining to them.",zopto your service is very bad they deliver damaged goods and if we complain there is no response upload photos or mail there is no use in complaining to them,1,2026-07-15 14:31:31,0,30,TRUE,2,Damaged + Refund Friction,2026-07
zepto,Received two times also bad nandini milk product. Worst quality,received two times also bad nandini milk product worst quality,1,2026-07-15 13:24:44,0,10,TRUE,7,Dairy/Perishable Spoilage,2026-07
zepto,"delivered stale and rotten product and neither zepto customer care team accepted the deliverance of spoiled food nor I got return or refund and my money was wasted. ordered multiple times but never expected this from zepto. it broke my trust I won't be able to order from this app. Editing this review because nothing happened even after mailing you the issue, the team still refuses to accept that the seller has sold me spoiled food items which could have led to severe health risk if consumed.",delivered stale and rotten product and neither zepto customer care team accepted the deliverance of spoiled food nor i got return or refund and my money was wasted ordered multiple times but never expected this from zepto it broke my trust i won t be able to order from this app editing this review because nothing happened even after mailing you the issue the team still refuses to accept that the seller has sold me spoiled food items which could have led to severe health risk if consumed,1,2026-07-15 12:37:54,0,87,TRUE,7,Dairy/Perishable Spoilage,2026-07
zepto,I received the torn product (icecream box) and I also reported it but they didn't resolve this issue and said me that we send you correct product. this app is totally fraud.,i received the torn product icecream box and i also reported it but they didn t resolve this issue and said me that we send you correct product this app is totally fraud,1,2026-07-15 11:01:35,0,32,TRUE,2,Damaged + Refund Friction,2026-07
zepto,This app has become a literal scam since their IPO is going to be announced they are looting customers from past two orders the items have been missing from my order it was a prepaid order and for any order related issues they simply give a mail Id which will give auto generated replies even when I attached clear photo of item not being delivered and carry bag was torn they refused to refund my hard earned money either they have hired rider who are theif or this company is simply running scam,this app has become a literal scam since their ipo is going to be announced they are looting customers from past two orders the items have been missing from my order it was a prepaid order and for any order related issues they simply give a mail id which will give auto generated replies even when i attached clear photo of item not being delivered and carry bag was torn they refused to refund my hard earned money either they have hired rider who are theif or this company is simply running scam,1,2026-07-15 10:31:25,0,93,TRUE,6,Wrong Item + Refund,2026-07
zepto,they will ship you expired product and then will not replace or exchange and will tell we have you the product under expiry which is already expired. this is 3rd time happening,they will ship you expired product and then will not replace or exchange and will tell we have you the product under expiry which is already expired this is 3rd time happening,1,2026-07-15 08:26:41,0,32,TRUE,1,Expired Packaged Goods,2026-07
zepto,The chat option for reporting damaged or defective items is just a sham. after making you post images of bad deliveries they ask you to report things via email...then reply with an excuse to justify the damage / defective entirely refusing to compensate in any way. This company needs to be reported to the Ministry of Consumer Affairs for its malpractices.,the chat option for reporting damaged or defective items is just a sham after making you post images of bad deliveries they ask you to report things via email then reply with an excuse to justify the damage defective entirely refusing to compensate in any way this company needs to be reported to the ministry of consumer affairs for its malpractices,1,2026-07-15 07:57:06,0,61,TRUE,3,Wrong/Missing/Rotten Items,2026-07
zepto,"Never buy anything from Zepto, constant manipulation of delivery timelines in the app leading to customer harassment, specially for customers staying in apartments. Pathetic service and low quality products.",never buy anything from zepto constant manipulation of delivery timelines in the app leading to customer harassment specially for customers staying in apartments pathetic service and low quality products,1,2026-07-15 07:05:16,1,29,TRUE,5,Expired/Damaged Products (general),2026-07
zepto,"Yeah, I should congratulate this app and the company for delivering Damaged products to their customers.",yeah i should congratulate this app and the company for delivering damaged products to their customers,1,2026-07-15 06:39:44,0,16,TRUE,5,Expired/Damaged Products (general),2026-07
zepto,"Absolutely pathetic customer service. Received a punctured, leaking packet of dahi, and their support team completely refused to help, claiming the ""delivery photo looks fine."" It’s a joke. They are literally willing to lose a returning customer permanently over a ₹23 item. If they cannot take responsibility for damaged food items, there is no point in using this app. Deleting immediately and switching to competitors who actually value their users. Unreliable and deeply disappointing",absolutely pathetic customer service received a punctured leaking packet of dahi and their support team completely refused to help claiming the delivery photo looks fine it s a joke they are literally willing to lose a returning customer permanently over a 23 item if they cannot take responsibility for damaged food items there is no point in using this app deleting immediately and switching to competitors who actually value their users unreliable and deeply disappointing,1,2026-07-15 06:37:56,0,74,TRUE,0,Support/Complaint Friction,2026-07
zepto,"Rating: 1/5 ⭐ My recent experience with Zepto was extremely disappointing. The service failed to meet even basic expectations in terms of delivery and product quality. More concerning was the poor quality of the products received. Some items were not fresh, and the overall quality fell well below what customers should reasonably expect. The packaging was also unsatisfactory, raising concerns about product handling and quality checks before dispatch.",rating 1 5 my recent experience with zepto was extremely disappointing the service failed to meet even basic expectations in terms of delivery and product quality more concerning was the poor quality of the products received some items were not fresh and the overall quality fell well below what customers should reasonably expect the packaging was also unsatisfactory raising concerns about product handling and quality checks before dispatch,1,2026-07-15 04:15:07,0,68,TRUE,2,Damaged + Refund Friction,2026-07
zepto,"Never order fruit and vegetables from them. They will send you spoiled, rotten item and then do not issue replacement or refund for any product. their chat and email support is pathetic.",never order fruit and vegetables from them they will send you spoiled rotten item and then do not issue replacement or refund for any product their chat and email support is pathetic,1,2026-07-15 03:38:02,0,32,TRUE,4,Produce Spoilage,2026-07
zepto,You sent me an expired product. And what kind of policy is this that only allows a 500 MB photo? I will never recommend anyone to use this app. You're just wasting your customers' money.,you sent me an expired product and what kind of policy is this that only allows a 500 mb photo i will never recommend anyone to use this app you re just wasting your customers money,1,2026-07-15 02:36:11,0,35,TRUE,1,Expired Packaged Goods,2026-07
zepto,"this app if trash these people delivered rotten and spoiled items and didn't Even exchange and return it why cause it's open like how the hell we are supposed to know it's not rotten by looking at packaging and on top of that they don't have a way to connect with them except a virtual assistant this app is just a fraud don't even deserve 1 star,waste of money. don't install this app they don't even provide any solution even in email just go and buy things from the Stores this app is a scam.",this app if trash these people delivered rotten and spoiled items and didn t even exchange and return it why cause it s open like how the hell we are supposed to know it s not rotten by looking at packaging and on top of that they don t have a way to connect with them except a virtual assistant this app is just a fraud don t even deserve 1 star waste of money don t install this app they don t even provide any solution even in email just go and buy things from the stores this app is a scam,1,2026-07-15 02:18:42,0,95,TRUE,4,Produce Spoilage,2026-07
zepto,Don't buy a dairy product in zepto. zepto team not accepting mistake and dairy product quality was not good.,don t buy a dairy product in zepto zepto team not accepting mistake and dairy product quality was not good,2,2026-07-15 01:43:18,0,19,TRUE,2,Damaged + Refund Friction,2026-07
zepto,received spoiled milk of 4 packets,received spoiled milk of 4 packets,1,2026-07-15 01:42:55,0,6,TRUE,7,Dairy/Perishable Spoilage,2026-07
zepto,bad experience wrong item delevery or melted icecream delever and give me a coupon of perfume for refund,bad experience wrong item delevery or melted icecream delever and give me a coupon of perfume for refund,1,2026-07-14 18:52:57,0,18,TRUE,6,Wrong Item + Refund,2026-07
zepto,"Worst in terms of grievance redressal I recieved expired and curdled milk but did not recieve any refund. They said the product is under expiry and meets their quality standards....I mean what company had expired product under their quality standards. Have recieved expired milk in blinkit as well, did not even took them two minutes to process the refund",worst in terms of grievance redressal i recieved expired and curdled milk but did not recieve any refund they said the product is under expiry and meets their quality standards i mean what company had expired product under their quality standards have recieved expired milk in blinkit as well did not even took them two minutes to process the refund,1,2026-07-14 18:19:52,0,59,TRUE,7,Dairy/Perishable Spoilage,2026-07
zepto,"Very disappointing customer service. I received rotten vegetables in my prepaid order and immediately shared clear photos as proof. Despite this, my refund was denied because the seller claimed the products were in good condition when dispatched. Customers should not have to pay for damaged or spoiled items they receive. The company relies only on the seller's internal verification and ignores the customer's evidence. This experience has made me lose trust in the service. worst customer service",very disappointing customer service i received rotten vegetables in my prepaid order and immediately shared clear photos as proof despite this my refund was denied because the seller claimed the products were in good condition when dispatched customers should not have to pay for damaged or spoiled items they receive the company relies only on the seller s internal verification and ignores the customer s evidence this experience has made me lose trust in the service worst customer service,1,2026-07-14 16:57:58,0,77,TRUE,4,Produce Spoilage,2026-07
zepto,"Zepto, you sent an item without packaging even though i didn't opt for no packaging option. You suck. NEVER GOING TO ORDER AGAIN. Charge more for packaging. But no, you had to take the slimy route. I will pay 30 percent extra to other apps then use this app. NEVER AGAIN.",zepto you sent an item without packaging even though i didn t opt for no packaging option you suck never going to order again charge more for packaging but no you had to take the slimy route i will pay 30 percent extra to other apps then use this app never again,1,2026-07-14 16:15:00,0,51,TRUE,6,Wrong Item + Refund,2026-07
zepto,"I have more support queries, returns and refunds than the number of satisfied delivery experience. Reasons: wrong items, infested items, spoiled items, rotten items, and the support is a joke. The chatbot straight away rejects your queries. Executives say you should check your items before giving the otp to the rider, who refuses to walk up to the door, stands on the street and keep on shouting that we should give him the otp right away before checking the products as he got another order.",i have more support queries returns and refunds than the number of satisfied delivery experience reasons wrong items infested items spoiled items rotten items and the support is a joke the chatbot straight away rejects your queries executives say you should check your items before giving the otp to the rider who refuses to walk up to the door stands on the street and keep on shouting that we should give him the otp right away before checking the products as he got another order,1,2026-07-14 16:05:48,3,85,TRUE,3,Wrong/Missing/Rotten Items,2026-07
zepto,always send near expiry product Bread supply fungus bread . Very bad experience. Customer support not available and not reply,always send near expiry product bread supply fungus bread very bad experience customer support not available and not reply,1,2026-07-14 16:02:20,0,20,TRUE,7,Dairy/Perishable Spoilage,2026-07
zepto,"this app has become useless and unable to deliver the complete order. Furthermore, they started deliver rotten items and refuse to take responsibility for it....",this app has become useless and unable to deliver the complete order furthermore they started deliver rotten items and refuse to take responsibility for it,1,2026-07-14 14:12:40,0,25,TRUE,3,Wrong/Missing/Rotten Items,2026-07
zepto,don't buy vegetable and Icecream from zepto bad experience quality of vegetable pick very bad and smelly and icecream totaly melt complain about icecream but no solution or no action taken,don t buy vegetable and icecream from zepto bad experience quality of vegetable pick very bad and smelly and icecream totaly melt complain about icecream but no solution or no action taken,1,2026-07-14 13:54:43,0,31,TRUE,4,Produce Spoilage,2026-07
zepto,"Hi Team, Please ensure your customer care executives receive proper training before they interact directly with customers. I'm not sure whether the executive I spoke with was able to understand my request clearly. Today, I contacted your customer support regarding a product quality issue. The executive kept telling me that I needed to contact the brand. I then asked him to share the brand's contact details, but instead of helping, he simply kept repeating that I should contact the brand withou",hi team please ensure your customer care executives receive proper training before they interact directly with customers i m not sure whether the executive i spoke with was able to understand my request clearly today i contacted your customer support regarding a product quality issue the executive kept telling me that i needed to contact the brand i then asked him to share the brand s contact details but instead of helping he simply kept repeating that i should contact the brand withou,1,2026-07-14 13:21:35,0,81,TRUE,0,Support/Complaint Friction,2026-07
zepto,"I urge people to UNINSTALL THIS APP, this is the ONLY WAY TO KEEP THEM GROUNDED. They never fail to disappoint, everyday bringing something worse, now they have started to adopt zomato's tactics to avoid genuine complaints regarding products (write email to raise your issue!), they are selling old stocks, rotten products, one can't even talk to their representatives, earlier they exported money by charging unnecessary tax/fee... Blinkit is no doubt expensive but doesn't experiment with us!!",i urge people to uninstall this app this is the only way to keep them grounded they never fail to disappoint everyday bringing something worse now they have started to adopt zomato s tactics to avoid genuine complaints regarding products write email to raise your issue they are selling old stocks rotten products one can t even talk to their representatives earlier they exported money by charging unnecessary tax fee blinkit is no doubt expensive but doesn t experiment with us,1,2026-07-14 12:37:29,0,77,TRUE,5,Expired/Damaged Products (general),2026-07
zepto,its really a worst app they will sell products which is having expiry date in 1 day Daily i order 3 to 4 liters of milk with in day milk is cudling more then 200 rupees milk i order but it is cudling No response from Zepto really its diagusting many times products are missing in order but no response jab sahi sw kaam karne nai aata why u people have open the app to make peoples in loss,its really a worst app they will sell products which is having expiry date in 1 day daily i order 3 to 4 liters of milk with in day milk is cudling more then 200 rupees milk i order but it is cudling no response from zepto really its diagusting many times products are missing in order but no response jab sahi sw kaam karne nai aata why u people have open the app to make peoples in loss,1,2026-07-14 12:18:22,0,79,TRUE,7,Dairy/Perishable Spoilage,2026-07
zepto,one day I ordered a 80rs chocolate for my birthday but I received 20rs chocolate and also I ordered a mint pack for 30rs but they gave me a rotten pack I was very disappointed,one day i ordered a 80rs chocolate for my birthday but i received 20rs chocolate and also i ordered a mint pack for 30rs but they gave me a rotten pack i was very disappointed,1,2026-07-14 11:52:21,0,35,TRUE,4,Produce Spoilage,2026-07
zepto,more MRP is listed on the app of products then actual MRP printed on the product packaging,more mrp is listed on the app of products then actual mrp printed on the product packaging,1,2026-07-14 11:41:19,0,17,TRUE,5,Expired/Damaged Products (general),2026-07
zepto,Friends please don't use this app.... They sent many expired products and torn products but not at all accepted and not refund my money back.... this happen many times with me.... finally I uninstall this worst app & never ever going to use this one ... go for any other delivery app but not zepto 😡,friends please don t use this app they sent many expired products and torn products but not at all accepted and not refund my money back this happen many times with me finally i uninstall this worst app never ever going to use this one go for any other delivery app but not zepto,1,2026-07-14 11:14:17,0,56,TRUE,5,Expired/Damaged Products (general),2026-07
zepto,"I have faced terrible experience with zepto, especially with icream they are selling rotten ice cream and not accepting instead despite giving proof they are not refunding my money",i have faced terrible experience with zepto especially with icream they are selling rotten ice cream and not accepting instead despite giving proof they are not refunding my money,1,2026-07-14 10:52:33,0,29,TRUE,4,Produce Spoilage,2026-07
zepto,"Zepto has absolute garbage customer service. If you buy any item and it arrives rotten, spoiled, or stale, they refuse to replace or return it. Instead of solving the issue, their support team just gives the same typical, scripted, stupid answers every single time. They do not care about the customers or the quality of food they send. It is a complete waste of money. Do not buy from Zeptoboycott this app!",zepto has absolute garbage customer service if you buy any item and it arrives rotten spoiled or stale they refuse to replace or return it instead of solving the issue their support team just gives the same typical scripted stupid answers every single time they do not care about the customers or the quality of food they send it is a complete waste of money do not buy from zeptoboycott this app,1,2026-07-14 06:33:22,0,72,TRUE,6,Wrong Item + Refund,2026-07
zepto,"👎🏼👎🏼bad service And if you want to buy any electronic item then do not buy it from here, these are very poor quality items and do not work properly, these items are waste of money 👎🏼👎🏼",bad service and if you want to buy any electronic item then do not buy it from here these are very poor quality items and do not work properly these items are waste of money,1,2026-07-14 04:08:20,0,36,TRUE,3,Wrong/Missing/Rotten Items,2026-07
zepto,very bad with refund and products are sometimes spoiled I'd recommend not to use this,very bad with refund and products are sometimes spoiled i d recommend not to use this,1,2026-07-14 03:00:31,0,15,TRUE,5,Expired/Damaged Products (general),2026-07
zepto,expired amul cow milk delivered hua hai mjhe,expired amul cow milk delivered hua hai mjhe,1,2026-07-14 02:26:51,0,8,TRUE,7,Dairy/Perishable Spoilage,2026-07
zepto,"Second time Zepto scammed me. Received a damaged item, and a rude support agent named Amit refused a replacement. Email support is just as useless. Don't trust their high ratings—they buy fake reviews. NEVER share the delivery OTP until you have opened the bag and checked every item. If you order electronics, test them first! Once you give the OTP, they abandon you with broken items. Absolute scam, zero customer service. Avoid!",second time zepto scammed me received a damaged item and a rude support agent named amit refused a replacement email support is just as useless don t trust their high ratings they buy fake reviews never share the delivery otp until you have opened the bag and checked every item if you order electronics test them first once you give the otp they abandon you with broken items absolute scam zero customer service avoid,1,2026-07-14 01:45:15,0,72,TRUE,6,Wrong Item + Refund,2026-07
zepto,"Please do not use this app,everything supplied through it consists of expired items.I purchased goods worth a thousand rupees.Several items were expired,but I didn't notice it until I had already started eating,specifically, while eating the GulabJamun,i realized it was past its expiry date.I earnestly request everyone to avoid using this app so that you don't face stress or financial loss.I lodged a complaint with their customer care,but they stubbornly argued that they had shipped the item cor",please do not use this app everything supplied through it consists of expired items i purchased goods worth a thousand rupees several items were expired but i didn t notice it until i had already started eating specifically while eating the gulabjamun i realized it was past its expiry date i earnestly request everyone to avoid using this app so that you don t face stress or financial loss i lodged a complaint with their customer care but they stubbornly argued that they had shipped the item cor,1,2026-07-13 19:32:07,0,77,TRUE,3,Wrong/Missing/Rotten Items,2026-07
zepto,"Very poor quality and misleading customer support. I received cauliflower that was rotten from inside, a dry and stale cucumber, and spoiled bottle gourd despite paying premium prices for vegetables. The bigger problem is Zepto’s complaint system. For approximately the past two months, whenever I try to upload product photos, the app crashes, closes automatically, or displays a blank white screen. Earlier, photo upload worked normally. Due to this technical issue, I have been unable to raise val",very poor quality and misleading customer support i received cauliflower that was rotten from inside a dry and stale cucumber and spoiled bottle gourd despite paying premium prices for vegetables the bigger problem is zepto s complaint system for approximately the past two months whenever i try to upload product photos the app crashes closes automatically or displays a blank white screen earlier photo upload worked normally due to this technical issue i have been unable to raise val,1,2026-07-13 18:33:02,1,78,TRUE,4,Produce Spoilage,2026-07
zepto,"they give rotten vegetables & melted ice cream but not give refund, dont install this app use swiggy & blinkit instead",they give rotten vegetables melted ice cream but not give refund dont install this app use swiggy blinkit instead,1,2026-07-13 17:34:03,0,21,TRUE,4,Produce Spoilage,2026-07
zepto,Rooten fruits are delivered twice,rooten fruits are delivered twice,1,2026-07-13 17:11:26,0,5,TRUE,4,Produce Spoilage,2026-07
zepto,wrost app. deliver only expired item or about to expire and have wrost customer service experience,wrost app deliver only expired item or about to expire and have wrost customer service experience,1,2026-07-13 16:06:02,0,16,TRUE,6,Wrong Item + Refund,2026-07
zepto,"I ordered ginger from Zepto and received a spoiled, rotten product that was completely unfit for use. Instead of taking responsibility Zepto kept declining my complaint and refused to provide a proper resolution. Initially, Zepto's service was good but now it has become terrible. The customer support experience is extremely disappointing. There is no effective support team to resolve genuine issues—they keep sending the same template email responses instead of addressing the actual problem",i ordered ginger from zepto and received a spoiled rotten product that was completely unfit for use instead of taking responsibility zepto kept declining my complaint and refused to provide a proper resolution initially zepto s service was good but now it has become terrible the customer support experience is extremely disappointing there is no effective support team to resolve genuine issues they keep sending the same template email responses instead of addressing the actual problem,1,2026-07-13 16:00:51,0,74,TRUE,0,Support/Complaint Friction,2026-07
zepto,"i ordered ashirwad atta 10 kg packet,when packet arrived it was all torn and was secured only with tape.pathetic experience.customer care is also not going to support worst experience.",i ordered ashirwad atta 10 kg packet when packet arrived it was all torn and was secured only with tape pathetic experience customer care is also not going to support worst experience,1,2026-07-13 14:34:17,0,29,TRUE,0,Support/Complaint Friction,2026-07
zepto,if your are buying an electronics item and it comes with warranty it's useless since they don't take complains after 1 week or 2 week after that order and if the product gets damaged there is no way of getting it replaced even if it's under warranty,if your are buying an electronics item and it comes with warranty it s useless since they don t take complains after 1 week or 2 week after that order and if the product gets damaged there is no way of getting it replaced even if it s under warranty,2,2026-07-13 13:56:17,3,47,TRUE,6,Wrong Item + Refund,2026-07
zepto,Garbage Service - Products are damaged EVERY SINGLE TIME and the customer service refuses to help.,garbage service products are damaged every single time and the customer service refuses to help,1,2026-07-13 13:28:35,0,16,TRUE,5,Expired/Damaged Products (general),2026-07
zepto,"before they used to resolve our issues but now it says mail us but when we mail, it always shows mail is queued . worst experience. I have been getting this issue from past one month but no resolution they only take your money and give bad quality fruits and veggies. I'm deleting your app today. worst customer service",before they used to resolve our issues but now it says mail us but when we mail it always shows mail is queued worst experience i have been getting this issue from past one month but no resolution they only take your money and give bad quality fruits and veggies i m deleting your app today worst customer service,1,2026-07-13 13:18:16,0,59,TRUE,4,Produce Spoilage,2026-07
zepto,don't want to give a star bcz the prices after adding the cart had been rising too fast and also the delivering fruits also not good once the product is added to cart the price of the cart had been rising automatically truly disappointing,don t want to give a star bcz the prices after adding the cart had been rising too fast and also the delivering fruits also not good once the product is added to cart the price of the cart had been rising automatically truly disappointing,1,2026-07-13 12:58:02,0,44,TRUE,4,Produce Spoilage,2026-07
zepto,"Zepto has consistently proved to be the worst small commerce app compared to Blinkit and Swiggy. And here's why: 1) Complete disregard for customer service. They programmed a bot to handle customers — and they didn't even do it well. 0 resolution of issues. 2) The way Zepto stores treat cold items should be a health hazard and Food Commissioners should look into it. Defrosted meat and ice creams are comically common. 3) 3/10 times they send you the wrong item, cheaper item, no transparency",zepto has consistently proved to be the worst small commerce app compared to blinkit and swiggy and here s why 1 complete disregard for customer service they programmed a bot to handle customers and they didn t even do it well 0 resolution of issues 2 the way zepto stores treat cold items should be a health hazard and food commissioners should look into it defrosted meat and ice creams are comically common 3 3 10 times they send you the wrong item cheaper item no transparency,1,2026-07-13 12:57:50,0,85,TRUE,6,Wrong Item + Refund,2026-07
zepto,"very bad Service, sent expired item and too dirty condition. and not get my amount refund",very bad service sent expired item and too dirty condition and not get my amount refund,1,2026-07-13 12:31:17,1,16,TRUE,6,Wrong Item + Refund,2026-07
zepto,bad experence not quality item,bad experence not quality item,1,2026-07-13 11:47:22,0,5,TRUE,6,Wrong Item + Refund,2026-07
zepto,"Pathetic service, don't see the issue or e-mail, even after uploading pics on app they need same in email. Check my order made on July 13. While the product has not passed its expiration date, the packaging for these items arrived completely bloated and filled with air. Upon unpacking them to consume, the beverage tasted extremely foul and was entirely spoiled.",pathetic service don t see the issue or e mail even after uploading pics on app they need same in email check my order made on july 13 while the product has not passed its expiration date the packaging for these items arrived completely bloated and filled with air upon unpacking them to consume the beverage tasted extremely foul and was entirely spoiled,1,2026-07-13 10:42:14,1,61,TRUE,7,Dairy/Perishable Spoilage,2026-07
zepto,"I am extremely disappointed with my recent experience with Zepto. The quality of the products I received was poor and did not meet basic expectations. What made the experience even worse was the lack of support from the customer service team. Instead of resolving my issue promptly, my concerns were not handled satisfactorily, leaving me frustrated as a customer. I have always expected better service from Zepto, but this experience has reduced my trust in the platform. I request that you improve",i am extremely disappointed with my recent experience with zepto the quality of the products i received was poor and did not meet basic expectations what made the experience even worse was the lack of support from the customer service team instead of resolving my issue promptly my concerns were not handled satisfactorily leaving me frustrated as a customer i have always expected better service from zepto but this experience has reduced my trust in the platform i request that you improve,1,2026-07-13 10:06:16,1,82,TRUE,0,Support/Complaint Friction,2026-07
zepto,"Do not order anything from Zepto. They are selling stale, rotten, and poor-quality coconuts, and when I raised a complaint instead of taking responsibility, they shifted the blame onto me. To make matters worse, they have completely stopped responding to my emails. This is not just poor customer service—it shows a complete lack of accountability. Once they have your money, they simply go silent as if nothing ever happened. I strongly advise everyone to avoid ordering zepto.",do not order anything from zepto they are selling stale rotten and poor quality coconuts and when i raised a complaint instead of taking responsibility they shifted the blame onto me to make matters worse they have completely stopped responding to my emails this is not just poor customer service it shows a complete lack of accountability once they have your money they simply go silent as if nothing ever happened i strongly advise everyone to avoid ordering zepto,1,2026-07-13 09:34:16,0,77,TRUE,4,Produce Spoilage,2026-07
zepto,"Very bad app . Dont buy anything from this app.No helpful .No conclusion.This is the cheapest app . The product of this aap is worst ,bad ,and expiry .",very bad app dont buy anything from this app no helpful no conclusion this is the cheapest app the product of this aap is worst bad and expiry,1,2026-07-13 09:29:46,0,29,TRUE,7,Dairy/Perishable Spoilage,2026-07
zepto,"next to repeated offensive behaviours from the riders, Zepto also deliver rotten, damaged products with no customer service.",next to repeated offensive behaviours from the riders zepto also deliver rotten damaged products with no customer service,1,2026-07-13 08:54:46,0,18,TRUE,5,Expired/Damaged Products (general),2026-07
zepto,zepto froad and scam company hai iske product quality very poor hai aur complaint karne per coustomer ka he account block kar dete hai zepto ka koi customer care number bhi nahi hai totally fraud or scam company hai agar product ki complaint karni hai toh email per hi hogi aur koi option nahin hai email per complaint Karna har Koi nahin kar pata aur jisne kar di uska account he block kar deti hai zepto totally fraud or scam company hai jo ghatiya product customer ko de rah hai,zepto froad and scam company hai iske product quality very poor hai aur complaint karne per coustomer ka he account block kar dete hai zepto ka koi customer care number bhi nahi hai totally fraud or scam company hai agar product ki complaint karni hai toh email per hi hogi aur koi option nahin hai email per complaint karna har koi nahin kar pata aur jisne kar di uska account he block kar deti hai zepto totally fraud or scam company hai jo ghatiya product customer ko de rah hai,1,2026-07-13 05:00:30,0,90,TRUE,2,Damaged + Refund Friction,2026-07
zepto,"Extremely poor service and rotting goods. Despite several complaints there is no change in management, storage and handling of goods. Cold chain is never maintained daily, the bot Zap is trained to frustrate and not provide assistance. So many pricing glitches that Zepto prevents delivery if the end user secured items at cheap costs. After weeks of poor experience, saving a little is costing a lot more in health and time. Please upvote this review to prevent children & elderly from using Zepto.",extremely poor service and rotting goods despite several complaints there is no change in management storage and handling of goods cold chain is never maintained daily the bot zap is trained to frustrate and not provide assistance so many pricing glitches that zepto prevents delivery if the end user secured items at cheap costs after weeks of poor experience saving a little is costing a lot more in health and time please upvote this review to prevent children elderly from using zepto,1,2026-07-13 04:30:56,1,83,TRUE,3,Wrong/Missing/Rotten Items,2026-07
zepto,"Zepto's service has been very disappointing. I have repeatedly received products that are defective, spoiled, or of poor quality. Whenever I raise a complaint or request a refund, my request is often refused without a proper resolution. Instead of addressing the issue, the company fails to provide satisfactory customer support. This has been a very frustrating experience, and I expect better quality products and fair resolution for customer complaints.",zepto s service has been very disappointing i have repeatedly received products that are defective spoiled or of poor quality whenever i raise a complaint or request a refund my request is often refused without a proper resolution instead of addressing the issue the company fails to provide satisfactory customer support this has been a very frustrating experience and i expect better quality products and fair resolution for customer complaints,1,2026-07-13 04:01:29,0,69,TRUE,0,Support/Complaint Friction,2026-07
zepto,every product are bad quality,every product are bad quality,1,2026-07-13 01:58:40,0,5,TRUE,2,Damaged + Refund Friction,2026-07
zepto,Delivered 3rd quality of vegetables and product. No problem solving customer service..,delivered 3rd quality of vegetables and product no problem solving customer service,1,2026-07-12 20:38:19,0,12,TRUE,4,Produce Spoilage,2026-07
